Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,fit_time
Balanced Bagging,0.79,0.81,0.77,0.46,0.87,0.77,0.32,BalancedBaggingClassifier,"{'n_estimators': 21, 'random_state': 42, 'sampling_strategy': 'auto', 'warm_start': False}","ComplementNB(alpha=7.0, force_alpha=False)",0.01
Balanced Bagging,0.79,0.81,0.77,0.46,0.87,0.77,0.32,BalancedBaggingClassifier,"{'n_estimators': 21, 'random_state': 42, 'sampling_strategy': 'majority', 'warm_start': True}","ComplementNB(alpha=7.0, force_alpha=False)",0.01
Balanced Bagging,0.79,0.81,0.77,0.46,0.87,0.77,0.32,BalancedBaggingClassifier,"{'n_estimators': 21, 'random_state': 42, 'sampling_strategy': 'auto', 'warm_start': True}","ComplementNB(alpha=7.0, force_alpha=False)",0.01
Balanced Bagging,0.79,0.81,0.77,0.46,0.87,0.77,0.32,BalancedBaggingClassifier,"{'n_estimators': 21, 'random_state': 42, 'sampling_strategy': 'all', 'warm_start': True}","ComplementNB(alpha=7.0, force_alpha=False)",0.01
Balanced Bagging,0.79,0.81,0.77,0.46,0.87,0.77,0.32,BalancedBaggingClassifier,"{'n_estimators': 21, 'random_state': 42, 'sampling_strategy': 'all', 'warm_start': False}","ComplementNB(alpha=7.0, force_alpha=False)",0.01
