Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,fit_time
Balanced Bagging,0.84,0.85,0.82,0.54,0.89,0.83,0.4,BalancedBaggingClassifier,"{'bootstrap': True, 'n_estimators': 11, 'oob_score': False, 'random_state': 42, 'replacement': True, 'sampling_strategy': 'all', 'warm_start': True}",GaussianNB(),0.01
Balanced Bagging,0.84,0.85,0.82,0.54,0.89,0.83,0.4,BalancedBaggingClassifier,"{'bootstrap': True, 'n_estimators': 11, 'oob_score': False, 'random_state': 42, 'replacement': True, 'sampling_strategy': 'all', 'warm_start': False}",GaussianNB(),0.01
Balanced Bagging,0.84,0.85,0.82,0.54,0.89,0.83,0.4,BalancedBaggingClassifier,"{'bootstrap': True, 'n_estimators': 11, 'oob_score': True, 'random_state': 42, 'replacement': True, 'sampling_strategy': 'all', 'warm_start': False}",GaussianNB(),0.01
Balanced Bagging,0.84,0.85,0.82,0.54,0.9,0.83,0.4,BalancedBaggingClassifier,"{'bootstrap': True, 'n_estimators': 11, 'oob_score': False, 'random_state': 42, 'replacement': True, 'sampling_strategy': 'majority', 'warm_start': False}",GaussianNB(),0.01
Balanced Bagging,0.84,0.85,0.82,0.54,0.9,0.83,0.4,BalancedBaggingClassifier,"{'bootstrap': True, 'n_estimators': 11, 'oob_score': True, 'random_state': 42, 'replacement': True, 'sampling_strategy': 'majority', 'warm_start': False}",GaussianNB(),0.01
