Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,fit_time
Balanced Bagging,0.86,0.87,0.85,0.58,0.93,0.85,0.44,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'all', 'warm_start': False}","MLPClassifier(activation='tanh', alpha=0.5, hidden_layer_sizes=(23,),              learning_rate_init=0.7, max_iter=2000, random_state=42,              solver='sgd')",0.01
Balanced Bagging,0.86,0.87,0.84,0.57,0.93,0.85,0.43,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'auto', 'warm_start': False}","MLPClassifier(activation='tanh', alpha=0.5, hidden_layer_sizes=(23,),              learning_rate_init=0.7, max_iter=2000, random_state=42,              solver='sgd')",0.01
Balanced Bagging,0.86,0.87,0.84,0.57,0.93,0.85,0.43,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'majority', 'warm_start': False}","MLPClassifier(activation='tanh', alpha=0.5, hidden_layer_sizes=(23,),              learning_rate_init=0.7, max_iter=2000, random_state=42,              solver='sgd')",0.01
Balanced Bagging,0.86,0.87,0.84,0.57,0.93,0.85,0.43,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'auto', 'warm_start': True}","MLPClassifier(activation='tanh', alpha=0.5, hidden_layer_sizes=(23,),              learning_rate_init=0.7, max_iter=2000, random_state=42,              solver='sgd')",0.01
Balanced Bagging,0.86,0.87,0.84,0.57,0.93,0.85,0.43,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'majority', 'warm_start': True}","MLPClassifier(activation='tanh', alpha=0.5, hidden_layer_sizes=(23,),              learning_rate_init=0.7, max_iter=2000, random_state=42,              solver='sgd')",0.01
