Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,without_Diagnosis_Delay,Random Forest,0.79,0.7,0.87,0.53,0.88,0.85,0.42,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.01,0.71,0.53,0.89,0.47,0.83,0.84,0.42
Single_Model,without_Diagnosis_Delay,Random Forest,0.72,0.6,0.85,0.44,0.86,0.82,0.35,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.01,0.71,0.53,0.89,0.47,0.83,0.84,0.43
Single_Model,without_Diagnosis_Delay,Random Forest,0.72,0.57,0.87,0.45,0.87,0.83,0.37,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':7,'n_estimators':21,'random_state':42}",,,,0.01,0.71,0.53,0.9,0.47,0.83,0.85,0.44
Single_Model,without_Diagnosis_Delay,Random Forest,0.72,0.6,0.85,0.44,0.86,0.82,0.35,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.01,0.71,0.53,0.89,0.47,0.83,0.85,0.42
Single_Model,without_Diagnosis_Delay,Random Forest,0.78,0.7,0.86,0.52,0.88,0.85,0.41,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.71,0.53,0.88,0.46,0.82,0.84,0.41
Single_Model,without_Diagnosis_Delay,Random Forest,0.72,0.6,0.84,0.43,0.85,0.81,0.34,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.71,0.53,0.89,0.46,0.82,0.84,0.42
Single_Model,without_Diagnosis_Delay,Random Forest,0.72,0.57,0.86,0.44,0.84,0.82,0.36,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.7,0.52,0.88,0.45,0.82,0.83,0.4
Single_Model,without_Diagnosis_Delay,Random Forest,0.61,0.28,0.93,0.31,0.83,0.86,0.36,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.66,0.38,0.94,0.43,0.81,0.87,0.5
Single_Model,without_Diagnosis_Delay,Random Forest,0.62,0.32,0.93,0.34,0.82,0.86,0.38,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.66,0.38,0.94,0.42,0.8,0.87,0.48
Single_Model,without_Diagnosis_Delay,Random Forest,0.68,0.43,0.94,0.45,0.86,0.88,0.48,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.66,0.36,0.95,0.43,0.82,0.88,0.54
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.34,0.94,0.38,0.82,0.87,0.42,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.66,0.38,0.93,0.41,0.79,0.86,0.46
Single_Model,without_Diagnosis_Delay,Random Forest,0.68,0.43,0.94,0.45,0.84,0.88,0.48,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.66,0.36,0.95,0.42,0.81,0.87,0.52
Single_Model,without_Diagnosis_Delay,Random Forest,0.67,0.38,0.95,0.43,0.86,0.88,0.5,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.66,0.36,0.95,0.42,0.82,0.88,0.53
Single_Model,without_Diagnosis_Delay,Random Forest,0.71,0.49,0.94,0.51,0.84,0.89,0.52,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.65,0.37,0.94,0.41,0.79,0.87,0.47
Single_Model,without_Diagnosis_Delay,Random Forest,0.7,0.45,0.95,0.49,0.84,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.65,0.35,0.95,0.41,0.8,0.87,0.51
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.36,0.94,0.4,0.86,0.87,0.46,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.65,0.35,0.95,0.42,0.82,0.88,0.54
Single_Model,without_Diagnosis_Delay,Random Forest,0.67,0.4,0.94,0.43,0.8,0.87,0.46,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.65,0.36,0.94,0.41,0.8,0.87,0.49
Single_Model,without_Diagnosis_Delay,Random Forest,0.67,0.4,0.93,0.42,0.81,0.87,0.43,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.65,0.36,0.94,0.4,0.79,0.86,0.47
Single_Model,without_Diagnosis_Delay,Random Forest,0.7,0.45,0.95,0.5,0.84,0.89,0.57,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.64,0.34,0.94,0.39,0.79,0.87,0.47
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.3,0.95,0.36,0.78,0.88,0.47,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.64,0.33,0.96,0.4,0.79,0.88,0.53
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.36,0.94,0.4,0.85,0.87,0.45,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.64,0.32,0.95,0.39,0.82,0.87,0.52
Single_Model,without_Diagnosis_Delay,Random Forest,0.68,0.45,0.91,0.42,0.79,0.85,0.4,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.64,0.33,0.94,0.38,0.79,0.86,0.45
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.97,0.42,0.86,0.9,0.62,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.64,0.31,0.96,0.4,0.82,0.88,0.57
Single_Model,without_Diagnosis_Delay,Random Forest,0.7,0.47,0.92,0.46,0.81,0.87,0.45,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.63,0.32,0.95,0.38,0.8,0.86,0.46
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.97,0.41,0.84,0.89,0.58,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.63,0.3,0.97,0.39,0.82,0.88,0.56
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.95,0.38,0.82,0.88,0.48,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.63,0.3,0.96,0.38,0.8,0.88,0.55
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.97,0.42,0.87,0.89,0.6,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.63,0.29,0.97,0.39,0.84,0.89,0.63
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.34,0.94,0.38,0.76,0.87,0.42,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.63,0.31,0.95,0.38,0.78,0.87,0.5
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.97,0.41,0.86,0.89,0.58,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.63,0.29,0.97,0.39,0.82,0.88,0.58
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.97,0.4,0.85,0.89,0.61,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.63,0.29,0.97,0.39,0.82,0.88,0.61
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.28,0.98,0.39,0.86,0.9,0.65,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.01,0.63,0.29,0.97,0.39,0.82,0.88,0.6
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.98,0.42,0.86,0.9,0.7,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.63,0.29,0.97,0.39,0.83,0.88,0.62
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.38,0.93,0.4,0.83,0.86,0.42,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.63,0.31,0.95,0.37,0.81,0.87,0.48
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.97,0.41,0.77,0.89,0.56,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.63,0.3,0.95,0.38,0.78,0.87,0.5
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.28,0.98,0.38,0.85,0.89,0.62,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.63,0.3,0.96,0.38,0.81,0.88,0.54
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.96,0.4,0.82,0.89,0.54,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.63,0.29,0.96,0.38,0.79,0.88,0.54
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.3,0.97,0.38,0.87,0.89,0.54,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.01,0.63,0.28,0.97,0.38,0.83,0.88,0.59
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.34,0.97,0.44,0.88,0.9,0.64,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.01,0.63,0.27,0.98,0.38,0.84,0.89,0.67
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.3,0.97,0.39,0.83,0.89,0.56,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.63,0.29,0.96,0.37,0.81,0.88,0.55
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.97,0.42,0.82,0.89,0.6,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.63,0.29,0.96,0.37,0.8,0.87,0.53
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.98,0.43,0.88,0.9,0.68,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.62,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.3,0.97,0.38,0.86,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.28,0.97,0.37,0.81,0.88,0.55
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.34,0.98,0.46,0.88,0.9,0.7,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.27,0.98,0.38,0.84,0.89,0.67
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.98,0.44,0.87,0.9,0.71,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.27,0.98,0.37,0.84,0.88,0.64
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.36,0.97,0.45,0.8,0.89,0.59,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.29,0.96,0.36,0.79,0.87,0.49
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.34,0.96,0.41,0.83,0.88,0.52,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.29,0.96,0.36,0.79,0.87,0.51
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.36,0.96,0.43,0.78,0.89,0.53,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.62,0.29,0.95,0.36,0.78,0.87,0.47
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.97,0.4,0.86,0.89,0.61,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.28,0.97,0.37,0.82,0.88,0.56
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.98,0.41,0.88,0.9,0.64,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':7,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.26,0.98,0.37,0.85,0.89,0.69
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.98,0.42,0.89,0.9,0.7,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':7,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.26,0.98,0.38,0.85,0.89,0.7
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.95,0.38,0.82,0.88,0.48,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.29,0.96,0.36,0.78,0.87,0.49
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.95,0.38,0.83,0.88,0.48,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.28,0.96,0.36,0.79,0.87,0.52
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.97,0.42,0.84,0.9,0.62,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.28,0.96,0.36,0.81,0.88,0.54
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.97,0.42,0.87,0.9,0.62,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':7,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.26,0.98,0.37,0.85,0.89,0.67
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.34,0.97,0.44,0.88,0.9,0.64,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.62,0.26,0.98,0.37,0.84,0.88,0.65
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.96,0.4,0.83,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.28,0.96,0.36,0.79,0.87,0.51
Single_Model,without_Diagnosis_Delay,Random Forest,0.67,0.38,0.97,0.47,0.82,0.9,0.6,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.28,0.96,0.36,0.8,0.87,0.51
Single_Model,without_Diagnosis_Delay,Random Forest,0.67,0.38,0.95,0.44,0.82,0.88,0.51,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.62,0.28,0.95,0.35,0.78,0.87,0.48
Single_Model,without_Diagnosis_Delay,Random Forest,0.61,0.23,0.99,0.37,0.87,0.9,0.85,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':5,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.25,0.98,0.37,0.84,0.89,0.71
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.96,0.39,0.85,0.88,0.52,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.27,0.96,0.35,0.8,0.87,0.53
Single_Model,without_Diagnosis_Delay,Random Forest,0.62,0.23,1.0,0.37,0.87,0.91,0.92,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':5,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.25,0.98,0.36,0.84,0.89,0.69
Single_Model,without_Diagnosis_Delay,Random Forest,0.63,0.28,0.97,0.38,0.84,0.89,0.59,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.01,0.62,0.27,0.97,0.35,0.81,0.87,0.53
Single_Model,without_Diagnosis_Delay,Random Forest,0.66,0.36,0.97,0.45,0.81,0.89,0.59,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.01,0.62,0.27,0.96,0.35,0.79,0.87,0.5
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.98,0.44,0.89,0.9,0.71,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':7,'n_estimators':21,'random_state':42}",,,,0.01,0.62,0.25,0.98,0.36,0.84,0.89,0.67
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.32,0.97,0.41,0.79,0.89,0.56,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.01,0.61,0.28,0.95,0.34,0.78,0.87,0.46
Single_Model,without_Diagnosis_Delay,Random Forest,0.65,0.32,0.99,0.45,0.88,0.91,0.79,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':5,'n_estimators':15,'random_state':42}",,,,0.01,0.61,0.24,0.98,0.36,0.84,0.89,0.72
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.28,0.99,0.42,0.88,0.91,0.87,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':5,'n_estimators':51,'random_state':42}",,,,0.01,0.61,0.24,0.99,0.36,0.85,0.89,0.73
Single_Model,without_Diagnosis_Delay,Random Forest,0.62,0.26,0.99,0.39,0.88,0.91,0.86,RandomForestClassifier,"{'class_weight':None,'criterion':'gini','max_depth':5,'n_estimators':11,'random_state':42}",,,,0.01,0.61,0.24,0.98,0.35,0.84,0.89,0.7
Single_Model,without_Diagnosis_Delay,Random Forest,0.64,0.3,0.99,0.44,0.88,0.91,0.82,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':5,'n_estimators':51,'random_state':42}",,,,0.01,0.61,0.24,0.99,0.35,0.85,0.89,0.74
Single_Model,without_Diagnosis_Delay,Random Forest,0.62,0.26,0.99,0.39,0.88,0.9,0.8,RandomForestClassifier,"{'class_weight':None,'criterion':'entropy','max_depth':5,'n_estimators':21,'random_state':42}",,,,0.01,0.61,0.23,0.98,0.35,0.85,0.89,0.7
