Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,Random Forest,0.8,0.7,0.9,0.57,0.92,0.87,0.48,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':7,'n_estimators':21,'random_state':42}",,,,0.02,0.76,0.59,0.92,0.56,0.89,0.88,0.54
Single_Model,All_Features,Random Forest,0.8,0.66,0.94,0.63,0.93,0.91,0.61,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.02,0.69,0.42,0.96,0.49,0.88,0.89,0.6
Single_Model,All_Features,Random Forest,0.79,0.7,0.88,0.55,0.91,0.86,0.45,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':7,'n_estimators':11,'random_state':42}",,,,0.01,0.76,0.6,0.92,0.55,0.88,0.88,0.52
Single_Model,All_Features,Random Forest,0.79,0.7,0.88,0.55,0.91,0.86,0.45,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':7,'n_estimators':21,'random_state':42}",,,,0.02,0.77,0.62,0.91,0.56,0.89,0.88,0.52
Single_Model,All_Features,Random Forest,0.79,0.64,0.94,0.62,0.94,0.91,0.6,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.03,0.68,0.41,0.96,0.49,0.88,0.89,0.6
Single_Model,All_Features,Random Forest,0.77,0.66,0.88,0.53,0.91,0.86,0.44,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':7,'n_estimators':15,'random_state':42}",,,,0.02,0.76,0.61,0.91,0.55,0.89,0.87,0.5
Single_Model,All_Features,Random Forest,0.76,0.57,0.95,0.58,0.9,0.9,0.59,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.02,0.69,0.43,0.95,0.49,0.87,0.89,0.58
Single_Model,All_Features,Random Forest,0.75,0.57,0.93,0.54,0.92,0.88,0.51,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.02,0.69,0.43,0.95,0.49,0.87,0.88,0.58
Single_Model,All_Features,Random Forest,0.74,0.55,0.93,0.54,0.9,0.89,0.52,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.02,0.69,0.43,0.95,0.49,0.86,0.88,0.56
Single_Model,All_Features,Random Forest,0.73,0.51,0.94,0.53,0.88,0.89,0.55,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.02,0.68,0.42,0.95,0.47,0.86,0.88,0.55
Single_Model,All_Features,Random Forest,0.72,0.49,0.95,0.53,0.91,0.9,0.57,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.02,0.68,0.41,0.96,0.49,0.88,0.89,0.61
Single_Model,All_Features,Random Forest,0.72,0.49,0.95,0.53,0.92,0.9,0.57,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.03,0.68,0.4,0.96,0.48,0.88,0.89,0.62
Single_Model,All_Features,Random Forest,0.71,0.49,0.94,0.51,0.87,0.89,0.52,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.02,0.68,0.4,0.95,0.46,0.85,0.88,0.56
Single_Model,All_Features,Random Forest,0.71,0.49,0.93,0.49,0.89,0.88,0.49,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.02,0.69,0.42,0.95,0.48,0.86,0.88,0.58
Single_Model,All_Features,Random Forest,0.7,0.47,0.93,0.48,0.88,0.88,0.49,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':11,'random_state':42}",,,,0.02,0.69,0.42,0.95,0.48,0.86,0.88,0.56
Single_Model,All_Features,Random Forest,0.7,0.45,0.96,0.51,0.91,0.9,0.58,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.02,0.68,0.4,0.96,0.47,0.87,0.88,0.58
Single_Model,All_Features,Random Forest,0.7,0.45,0.96,0.51,0.9,0.9,0.58,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.02,0.65,0.34,0.96,0.42,0.85,0.88,0.58
Single_Model,All_Features,Random Forest,0.7,0.45,0.95,0.48,0.9,0.89,0.52,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':10,'n_estimators':15,'random_state':42}",,,,0.02,0.68,0.41,0.95,0.47,0.86,0.88,0.57
Single_Model,All_Features,Random Forest,0.69,0.45,0.94,0.47,0.91,0.88,0.49,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.02,0.7,0.45,0.96,0.51,0.88,0.89,0.6
Single_Model,All_Features,Random Forest,0.69,0.43,0.95,0.48,0.92,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':10,'n_estimators':51,'random_state':42}",,,,0.02,0.7,0.43,0.96,0.5,0.89,0.89,0.61
Single_Model,All_Features,Random Forest,0.68,0.43,0.94,0.46,0.88,0.88,0.5,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.02,0.65,0.34,0.96,0.43,0.84,0.88,0.59
Single_Model,All_Features,Random Forest,0.68,0.43,0.93,0.44,0.9,0.87,0.47,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':10,'n_estimators':21,'random_state':42}",,,,0.02,0.67,0.39,0.96,0.46,0.88,0.88,0.57
Single_Model,All_Features,Random Forest,0.68,0.4,0.95,0.46,0.9,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.02,0.64,0.32,0.97,0.41,0.87,0.88,0.58
Single_Model,All_Features,Random Forest,0.68,0.38,0.97,0.47,0.92,0.9,0.62,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.02,0.65,0.34,0.96,0.43,0.87,0.88,0.6
Single_Model,All_Features,Random Forest,0.68,0.38,0.97,0.47,0.91,0.9,0.62,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'gini','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.03,0.65,0.33,0.97,0.43,0.88,0.89,0.62
Single_Model,All_Features,Random Forest,0.67,0.36,0.97,0.45,0.92,0.9,0.61,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.02,0.66,0.34,0.97,0.44,0.88,0.89,0.64
Single_Model,All_Features,Random Forest,0.65,0.34,0.96,0.41,0.89,0.88,0.52,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.02,0.66,0.35,0.97,0.44,0.86,0.89,0.61
Single_Model,All_Features,Random Forest,0.65,0.34,0.96,0.42,0.9,0.89,0.55,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.02,0.65,0.33,0.97,0.43,0.87,0.88,0.6
Single_Model,All_Features,Random Forest,0.64,0.32,0.97,0.41,0.91,0.89,0.56,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.03,0.65,0.32,0.97,0.42,0.88,0.89,0.61
Single_Model,All_Features,Random Forest,0.64,0.32,0.95,0.38,0.89,0.88,0.48,RandomForestClassifier,"{'class_weight':'balanced','criterion':'gini','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.02,0.66,0.35,0.96,0.44,0.85,0.88,0.58
Single_Model,All_Features,Random Forest,0.64,0.3,0.98,0.41,0.9,0.9,0.64,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':21,'random_state':42}",,,,0.02,0.66,0.35,0.96,0.44,0.88,0.88,0.59
Single_Model,All_Features,Random Forest,0.63,0.3,0.97,0.39,0.9,0.89,0.58,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':51,'random_state':42}",,,,0.03,0.67,0.36,0.97,0.46,0.88,0.89,0.63
Single_Model,All_Features,Random Forest,0.63,0.3,0.96,0.38,0.89,0.88,0.52,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.02,0.65,0.34,0.96,0.42,0.85,0.88,0.56
Single_Model,All_Features,Random Forest,0.62,0.28,0.97,0.37,0.87,0.89,0.54,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':11,'random_state':42}",,,,0.02,0.66,0.37,0.96,0.45,0.86,0.88,0.58
Single_Model,All_Features,Random Forest,0.62,0.28,0.97,0.36,0.89,0.88,0.52,RandomForestClassifier,"{'class_weight':'balanced_subsample','criterion':'entropy','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.02,0.65,0.34,0.96,0.42,0.87,0.88,0.56
Single_Model,All_Features,Random Forest,0.62,0.28,0.96,0.35,0.9,0.88,0.46,RandomForestClassifier,"{'class_weight':'balanced','criterion':'entropy','max_depth':15,'n_estimators':15,'random_state':42}",,,,0.02,0.66,0.35,0.96,0.44,0.86,0.88,0.58
