Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,fit_time
Balanced Bagging,0.82,0.87,0.77,0.49,0.89,0.78,0.34,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'all', 'warm_start': False}","SVC(C=0.1, class_weight='balanced', gamma='auto', kernel='linear',    probability=True, random_state=42)",0.02
Balanced Bagging,0.82,0.87,0.77,0.49,0.89,0.78,0.34,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'all', 'warm_start': True}","SVC(C=0.1, class_weight='balanced', gamma='auto', kernel='linear',    probability=True, random_state=42)",0.02
Balanced Bagging,0.82,0.87,0.77,0.49,0.89,0.78,0.34,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'majority', 'warm_start': False}","SVC(C=0.1, class_weight='balanced', gamma='auto', kernel='linear',    probability=True, random_state=42)",0.02
Balanced Bagging,0.82,0.87,0.77,0.49,0.89,0.78,0.34,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'majority', 'warm_start': True}","SVC(C=0.1, class_weight='balanced', gamma='auto', kernel='linear',    probability=True, random_state=42)",0.02
Balanced Bagging,0.82,0.87,0.77,0.49,0.89,0.78,0.34,BalancedBaggingClassifier,"{'n_estimators': 7, 'random_state': 42, 'sampling_strategy': 'auto', 'warm_start': True}","SVC(C=0.1, class_weight='balanced', gamma='auto', kernel='linear',    probability=True, random_state=42)",0.02
